"Pathways"	"TopCut_highestMinuslogP_meanUPandDOWN"	"maximum_MinuslogP_meanUPandDOWN"	"sum_MinuslogP_meanUPandDOWN"	"times_significant_meanUPandDOWN"	"FirstTopCut_significant_meanUPandDOWN"	"PEBBA_score_meanUPandDOWN"	"TopCut_highestMinuslogP_minUPandDOWN"	"maximum_MinuslogP_maxUPandDOWN"	"sum_MinuslogP_maxUPandDOWN"	"times_significant_maxUPandDOWN"	"FirstTopCut_significant_minUPandDOWN"	"PEBBA_score_maxUPandDOWN"	"TopCut_highestMinuslogP_up"	"maximum_MinuslogP_up"	"sum_MinuslogP_up"	"times_significant_up"	"FirstTopCut_significant_up"	"PEBBA_score_up"	"TopCut_highestMinuslogP_down"	"maximum_MinuslogP_down"	"sum_MinuslogP_down"	"times_significant_down"	"FirstTopCut_significant_down"	"PEBBA_score_down"	"TopCut_highestMinuslogP_any"	"maximum_MinuslogP_any"	"sum_MinuslogP_any"	"times_significant_any"	"FirstTopCut_significant_any"	"PEBBA_score_any"
"SMAD2slashSMAD3:SMAD4 heterotrimer regulates transcription"	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	200	0.736472245019053	4.01620429686855	0.0344827586206897	0	0.215888096753944	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	200	0.736472245019053	4.01620429686855	0.0344827586206897	200	0.215888096753944	100	1.13219159910672	9.25393467524617	0.137931034482759	100	0.338836963879398
"Smooth Muscle Contraction"	400	0.0585353138167231	0.279896513878163	0	0	0.0189516887452521	100	0.0585353138167231	0.279896513878163	0	0	0.0189516887452521	400	0.0585353138167231	0.279896513878163	0	0	0.0189516887452521	100	0	0	0	0	0	150	0.362187432451618	3.40741268630684	0	0	0.136576615928835
"snRNP Assembly"	350	0.0712817261211173	0.35117823999928	0	0	0.0239653756475676	250	0.0963307906626804	0.950819315245114	0	0	0.0355798163884467	350	0.0712817261211173	0.35117823999928	0	0	0.0239653756475676	250	0.0963307906626804	0.950819315245114	0	0	0.0355798163884467	200	0.174647033042266	1.11231586844177	0	0	0.0663763259552705
"Sphingolipid de novo biosynthesis"	150	0.391243966280447	1.35557712439951	0	0	0.145537963452742	150	0.391243966280447	1.35557712439951	0	0	0.145537963452742	150	0.391243966280447	1.35557712439951	0	0	0.145537963452742	800	0.0501842618712656	0.474380804456437	0	0	0.0127848416780313	550	0.144347114833897	0.829268862477303	0	0	0.04018069043511
"Sphingolipid metabolism"	950	0.752083235759738	9.46987435552917	0.0344827586206897	950	0.129492814467157	150	0.752083235759738	9.46987435552917	0.0344827586206897	0	0.129492814467157	950	0.752083235759738	9.46987435552917	0.0344827586206897	950	0.129492814467157	150	0.16593591801143	1.1466213313684	0	0	0.0687267495839321	600	0.0812048160024869	0.548320199816574	0	0	0.0226106395597969
"Spry regulation of FGF signaling"	100	0.604736065499167	1.9375975283563	0	0	0.226890713228622	100	0.604736065499167	1.9375975283563	0	0	0.226890713228622	100	0.604736065499167	1.9375975283563	0	0	0.226890713228622	100	0.432520774977552	1.84950772279117	0	0	0.175564313646888	100	1.34469673553091	10.2504403035063	0.137931034482759	100	0.3696906338609
"Stabilization of p53"	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	650	0.0478846736446742	0.546464827440205	0	0	0.0122129228569631	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	800	0.0478846736446742	0.546464827440205	0	0	0.0122129228569631	100	0.546132117656936	4.41782393544686	0	0	0.210407147166335
"Steroid hormones"	100	0	0	0	0	0	100	0.0501842618712656	0.515291616655707	0	0	0.0127848416780313	100	0	0	0	0	0	800	0.0501842618712656	0.515291616655707	0	0	0.0127848416780313	1000	0.0212091675526079	0.0988409053667832	0	0	0.00504191131846182
"STING mediated induction of host immune responses"	100	0.604736065499167	2.13565601877885	0	0	0.226890713228622	100	0.604736065499167	2.13565601877885	0	0	0.226890713228622	100	0.604736065499167	2.13565601877885	0	0	0.226890713228622	100	0	0	0	0	0	100	0	0	0	0	0
"Striated Muscle Contraction"	100	0	0	0	0	0	100	0.174635284563841	1.21129416818206	0	0	0.0663722393729974	100	0	0	0	0	0	200	0.174635284563841	1.21129416818206	0	0	0.0663722393729974	100	0	0	0	0	0
"Sulfur amino acid metabolism"	100	0.604736065499167	2.03362818025897	0	0	0.226890713228622	100	0.604736065499167	2.03362818025897	0	0	0.226890713228622	100	0.604736065499167	2.03362818025897	0	0	0.226890713228622	850	0.0451400969718449	0.375559197149199	0	0	0.0112723055205916	100	0	0	0	0	0
"SUMO E3 ligases SUMOylate target proteins"	450	0.0563098633968081	0.296779075906162	0	0	0.0175418735224042	450	0.0563098633968081	0.515671385435499	0	0	0.0175418735224042	450	0.0563098633968081	0.296779075906162	0	0	0.0175418735224042	800	0.0415809701379728	0.515671385435499	0	0	0.0106384002711124	100	0.474914882725218	2.61054999777112	0	0	0.189031004060459
"SUMOylation of DNA damage response and repair proteins"	450	0.0563098633968081	0.304898763164883	0	0	0.0175418735224042	450	0.0563098633968081	0.603212479387843	0	0	0.0175418735224042	450	0.0563098633968081	0.304898763164883	0	0	0.0175418735224042	800	0.0501842618712656	0.603212479387843	0	0	0.0127848416780313	100	0.260955983916012	1.68279783607485	0	0	0.11484258744454
"SUMOylation of DNA replication proteins"	350	0.0712817261211173	0.35117823999928	0	0	0.0239653756475676	350	0.0712817261211173	0.731381963312305	0	0	0.0239653756475676	350	0.0712817261211173	0.35117823999928	0	0	0.0239653756475676	1500	0.0676320802291537	0.731381963312305	0	0	0.0134200602867879	600	0.0333890852332624	0.169629743548051	0	0	0.00951961727637569
"SUMOylation of RNA binding proteins"	350	0.0712817261211173	0.35117823999928	0	0	0.0239653756475676	350	0.0712817261211173	0.67851397357797	0	0	0.0239653756475676	350	0.0712817261211173	0.35117823999928	0	0	0.0239653756475676	800	0.0501842618712656	0.67851397357797	0	0	0.0127848416780313	100	0.364188364406899	1.81736198458961	0	0	0.152619842848925
"Surfactant metabolism"	200	0.245876304164422	0.941617496576681	0	0	0.0902907066577304	100	0.432520774977552	1.86288108400031	0	0	0.175564313646888	200	0.245876304164422	0.941617496576681	0	0	0.0902907066577304	100	0.432520774977552	1.86288108400031	0	0	0.175564313646888	1000	0.0212091675526079	0.0794316301863406	0	0	0.00504191131846182
"Switching of origins to a post_replicative state"	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	650	0.0501842618712656	0.655105762060469	0	0	0.0127848416780313	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	800	0.0501842618712656	0.655105762060469	0	0	0.0127848416780313	100	1.11191933311082	7.07145371878224	0.0344827586206897	100	0.335536482858884
"Syndecan interactions"	350	0.953026386697586	9.91404488597464	0.0689655172413793	350	0.214024485874499	100	0.953026386697586	9.91404488597464	0.0689655172413793	0	0.214024485874499	350	0.953026386697586	9.91404488597464	0.0689655172413793	350	0.214024485874499	100	0	0	0	0	0	1300	0.00334374202348208	0.0105571556290201	0	0	0.000724811807339429
"Synthesis and interconversion of nucleotide di_ and triphosphates"	350	0.0712817261211173	0.35117823999928	0	0	0.0239653756475676	100	0.651684551231881	2.46913420944869	0	0	0.239416447901532	350	0.0712817261211173	0.35117823999928	0	0	0.0239653756475676	100	0.651684551231881	2.46913420944869	0	0	0.239416447901532	850	0.0365282981880747	0.163026231820592	0	0	0.0091608760023982
"Synthesis of bile acids and bile salts"	1450	0.00639238931129717	0.00658484514778856	0	0	0.00132532275587046	250	0.270463523617787	1.89961603104864	0	0	0.0918099659464743	1450	0.00639238931129717	0.00658484514778856	0	0	0.00132532275587046	250	0.270463523617787	1.89961603104864	0	0	0.0918099659464743	1000	0.0212091675526079	0.0794316301863406	0	0	0.00504191131846182
"Synthesis of bile acids and bile salts via 27_hydroxycholesterol"	1450	0.0662242092957672	0.0668030934448718	0	0	0.0133278938088362	150	0.248346499126852	1.45117358143865	0	0	0.0988474708936614	1450	0.0662242092957672	0.0668030934448718	0	0	0.0133278938088362	150	0.248346499126852	1.45117358143865	0	0	0.0988474708936614	1000	0.0212091675526079	0.0794316301863406	0	0	0.00504191131846182
"Synthesis of bile acids and bile salts via 7alpha_hydroxycholesterol"	1450	0.00639238931129717	0.00658484514778856	0	0	0.00132532275587046	250	0.270463523617787	1.89961603104864	0	0	0.0918099659464743	1450	0.00639238931129717	0.00658484514778856	0	0	0.00132532275587046	250	0.270463523617787	1.89961603104864	0	0	0.0918099659464743	1000	0.0212091675526079	0.0794316301863406	0	0	0.00504191131846182
"Synthesis of DNA"	650	0.0213042298695643	0.0668685913796065	0	0	0.00593853777593846	650	0.0501842618712656	0.697846229482379	0	0	0.0127848416780313	650	0.0213042298695643	0.0668685913796065	0	0	0.00593853777593846	800	0.0501842618712656	0.697846229482379	0	0	0.0127848416780313	100	0.981587433318052	6.71587490632838	0.0344827586206897	100	0.312642104930049
"Synthesis of glycosylphosphatidylinositol GPI"	100	0	0	0	0	0	100	0.110204083404141	0.901487099388574	0	0	0.0381942644111041	100	0	0	0	0	0	300	0.110204083404141	0.901487099388574	0	0	0.0381942644111041	200	0.245485898380792	1.70708559965108	0	0	0.0901642206125742
"Synthesis of IP3 and IP4 in the cytosol"	650	0.0284745759093243	0.10247801308915	0	0	0.00790897834664147	300	0.110204083404141	0.916869932371716	0	0	0.0381942644111041	650	0.0284745759093243	0.10247801308915	0	0	0.00790897834664147	300	0.110204083404141	0.916869932371716	0	0	0.0381942644111041	550	0.0958178185571627	0.569640487740207	0	0	0.0273138372409851
"Synthesis of Leukotrienes LT and Eoxins EX"	450	0.0563098633968081	0.22136120006144	0	0	0.0175418735224042	450	0.0563098633968081	0.256555260042539	0	0	0.0175418735224042	450	0.0563098633968081	0.22136120006144	0	0	0.0175418735224042	1000	0.0344235580895607	0.256555260042539	0	0	0.00812963733205755	1200	0.00637144137933346	0.0213973329685954	0	0	0.00142272451079191
"Synthesis of PA"	300	0.158671709160566	0.564106790014627	0	0	0.053704551819771	300	0.158671709160566	0.78755308079609	0	0	0.053704551819771	300	0.158671709160566	0.564106790014627	0	0	0.053704551819771	350	0.0913475433705916	0.78755308079609	0	0	0.0304091802554487	100	0	0	0	0	0
"Synthesis of PC"	800	0.00796213820605535	0.0182811247367042	0	0	0.00207148368913084	100	0.00796213820605535	0.0182811247367042	0	0	0.00207148368913084	800	0.00796213820605535	0.0182811247367042	0	0	0.00207148368913084	100	0	0	0	0	0	250	0.518413579757727	4.76204765036986	0	0	0.156727541875571
"Synthesis of PIPs at the Golgi membrane"	100	0	0	0	0	0	100	0.111642730528153	0.983930707726634	0	0	0.040926225851692	100	0	0	0	0	0	250	0.111642730528153	0.983930707726634	0	0	0.040926225851692	1150	0.0104199998473856	0.0318173328159811	0	0	0.00236062633486107
"Synthesis of PIPs at the plasma membrane"	400	0.0585353138167231	0.279896513878163	0	0	0.0189516887452521	250	0.102224250566896	0.928665166807509	0	0	0.0376473087705316	400	0.0585353138167231	0.279896513878163	0	0	0.0189516887452521	250	0.102224250566896	0.928665166807509	0	0	0.0376473087705316	800	0.47229524045682	5.21953104387203	0	0	0.0983251358602359
"Synthesis of substrates in N_glycan biosythesis"	100	0.464307986570688	1.52195903287864	0	0	0.185715033222982	100	0.464307986570688	1.52195903287864	0	0	0.185715033222982	100	0.464307986570688	1.52195903287864	0	0	0.185715033222982	800	0.0501842618712656	0.47794759027427	0	0	0.0127848416780313	350	0.0663194993655142	0.424766661689757	0	0	0.0223517973393589
"Synthesis of very long_chain fatty acyl_CoAs"	250	2.54397776959974	23.0925431283058	0.379310344827586	200	0.356992300733979	100	2.54397776959974	23.0925431283058	0.379310344827586	0	0.356992300733979	250	2.54397776959974	23.0925431283058	0.379310344827586	200	0.356992300733979	100	0	0	0	0	0	100	0	0	0	0	0
"Synthesis secretion and deacylation of Ghrelin"	1500	0.000016623010188008	0.000016623010188008	0	0	0.00000341123103559663	300	0.110204083404141	0.888409242015384	0	0	0.0381942644111041	1500	0.000016623010188008	0.000016623010188008	0	0	0.00000341123103559663	300	0.110204083404141	0.888409242015384	0	0	0.0381942644111041	850	0.0378288936685302	0.164326827301048	0	0	0.0094809211534049
"Synthesis secretion and inactivation of Glucagon_like Peptide_1 GLP_1"	100	0	0	0	0	0	100	0.248346499126852	1.79596129328665	0	0	0.0988474708936614	100	0	0	0	0	0	150	0.248346499126852	1.79596129328665	0	0	0.0988474708936614	850	0.0378288936685302	0.188936989589165	0	0	0.0094809211534049
"T41 mutants of beta_catenin aren t phosphorylated"	100	0	0	0	0	0	100	0.117364319767956	1.04025268937352	0	0	0.0296203023879786	100	0	0	0	0	0	750	0.117364319767956	1.04025268937352	0	0	0.0296203023879786	100	0.546132117656936	2.66435426948418	0	0	0.210407147166335
"TAK1 activates NFkB by phosphorylation and activation of IKKs complex"	450	0.0563098633968081	0.22136120006144	0	0	0.0175418735224042	100	0.432520774977552	2.20641093125396	0	0	0.175564313646888	450	0.0563098633968081	0.22136120006144	0	0	0.0175418735224042	100	0.432520774977552	2.20641093125396	0	0	0.175564313646888	400	0.324631646119734	2.96827310113501	0	0	0.0924021505265619
"Tat_mediated elongation of the HIV_1 transcript"	350	0.0712817261211173	0.35117823999928	0	0	0.0239653756475676	150	0.195564469128387	1.24467409427983	0	0	0.0798427172153744	350	0.0712817261211173	0.35117823999928	0	0	0.0239653756475676	150	0.195564469128387	1.24467409427983	0	0	0.0798427172153744	100	0.350724757285462	3.38657081266393	0	0	0.147911226538068
"Tat_mediated HIV elongation arrest and recovery"	650	0.0284745759093243	0.10247801308915	0	0	0.00790897834664147	150	0.219272168844488	1.33582072525651	0	0	0.0885031329980381	650	0.0284745759093243	0.10247801308915	0	0	0.00790897834664147	150	0.219272168844488	1.33582072525651	0	0	0.0885031329980381	100	0.395449286792083	5.20802037231243	0	0	0.163311284155488
"Telomere C_strand Lagging Strand Synthesis"	750	0.0166514691987331	0.0349325939354373	0	0	0.00441703934786319	350	0.0913475433705916	0.730273743713895	0	0	0.0304091802554487	750	0.0166514691987331	0.0349325939354373	0	0	0.00441703934786319	350	0.0913475433705916	0.730273743713895	0	0	0.0304091802554487	200	0.245485898380792	1.7316957619392	0	0	0.0901642206125742
"Telomere Maintenance"	750	0.0166514691987331	0.0349325939354373	0	0	0.00441703934786319	350	0.0657567080296636	0.35306983851968	0	0	0.0221682871656587	750	0.0166514691987331	0.0349325939354373	0	0	0.00441703934786319	350	0.0657567080296636	0.35306983851968	0	0	0.0221682871656587	200	0.174647033042266	1.26586113415299	0	0	0.0663763259552705
"Termination of O_glycan biosynthesis"	100	0.604736065499167	6.09337534100023	0	0	0.226890713228622	100	0.604736065499167	6.09337534100023	0	0	0.226890713228622	100	0.604736065499167	6.09337534100023	0	0	0.226890713228622	950	0.0368374054957634	0.299820639042492	0	0	0.00885970835268578	600	0.0950163237049433	0.538919711436824	0	0	0.0262769036886436
"Termination of translesion DNA synthesis"	100	0.596449989910367	3.16326287335544	0	0	0.22461830737284	100	0.596449989910367	3.16326287335544	0	0	0.22461830737284	100	0.596449989910367	3.16326287335544	0	0	0.22461830737284	350	0.0913475433705916	0.596758150344212	0	0	0.0304091802554487	100	0.855400021069407	5.01906587786026	0.0344827586206897	100	0.28744344856646
"TGF_beta receptor signaling activates SMADs"	650	0.325576452394896	1.52571072303826	0	0	0.0782894112138509	150	0.325576452394896	1.52571072303826	0	0	0.0885031329980381	650	0.325576452394896	1.52571072303826	0	0	0.0782894112138509	150	0.219272168844488	1.41228736550206	0	0	0.0885031329980381	100	1.11191933311082	8.29864903291651	0.0344827586206897	100	0.335536482858884
"TGF_beta receptor signaling in EMT epithelial to mesenchymal transition"	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	100	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	100	0	0	0	0	0	100	1.01483677867115	7.76735020036952	0.0344827586206897	100	0.318769206766826
"The canonical retinoid cycle in rods twilight vision"	100	0	0	0	0	0	100	0	0	0	0	0	100	0	0	0	0	0	100	0	0	0	0	0	700	0.282845421535868	1.63603521012773	0	0	0.0675755706260416
"The phototransduction cascade"	100	0	0	0	0	0	100	0.0501842618712656	0.596233059083482	0	0	0.0127848416780313	100	0	0	0	0	0	800	0.0501842618712656	0.596233059083482	0	0	0.0127848416780313	100	0.546132117656936	2.6889644317723	0	0	0.210407147166335
"The role of GTSE1 in G2slashM progression after G2 checkpoint"	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	650	0.0478846736446742	0.557414698344896	0	0	0.0122129228569631	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	800	0.0478846736446742	0.557414698344896	0	0	0.0122129228569631	100	0.546132117656936	5.27929649773837	0	0	0.210407147166335
"The role of Nef in HIV_1 replication and disease pathogenesis"	100	0	0	0	0	0	100	0.432520774977552	1.97282537239306	0	0	0.175564313646888	100	0	0	0	0	0	100	0.432520774977552	1.97282537239306	0	0	0.175564313646888	150	0.624814924309525	4.20589374104148	0	0	0.208850688638372
"Thrombin signalling through proteinase activated receptors PARs"	850	0.00532948424170862	0.0103189865306489	0	0	0.00135751254958792	100	0.545751661940673	2.22388902878179	0	0	0.210296948948643	850	0.00532948424170862	0.0103189865306489	0	0	0.00135751254958792	100	0.545751661940673	2.22388902878179	0	0	0.210296948948643	1300	0.00334374202348208	0.0105571556290201	0	0	0.000724811807339429
"Thromboxane signalling through TP receptor"	850	0.00532948424170862	0.0103189865306489	0	0	0.00135751254958792	800	0.0501842618712656	0.502992384922098	0	0	0.0127848416780313	850	0.00532948424170862	0.0103189865306489	0	0	0.00135751254958792	800	0.0501842618712656	0.502992384922098	0	0	0.0127848416780313	100	0	0	0	0	0
"Tie2 Signaling"	650	0.0284745759093243	0.10247801308915	0	0	0.00790897834664147	650	0.0501842618712656	0.502992384922098	0	0	0.0127848416780313	650	0.0284745759093243	0.10247801308915	0	0	0.00790897834664147	800	0.0501842618712656	0.502992384922098	0	0	0.0127848416780313	550	0.0958178185571627	0.569640487740207	0	0	0.0273138372409851
"Tight junction interactions"	150	0.391243966280447	1.35978527824954	0	0	0.145537963452742	150	0.391243966280447	1.35978527824954	0	0	0.145537963452742	150	0.391243966280447	1.35978527824954	0	0	0.145537963452742	300	0.110204083404141	0.951469756601049	0	0	0.0381942644111041	100	0	0	0	0	0
"TNFR1_induced NFkappaB signaling pathway"	650	0.0284745759093243	0.127090787200246	0	0	0.00790897834664147	650	0.037172874742899	0.431065267041923	0	0	0.00953144576789487	650	0.0284745759093243	0.127090787200246	0	0	0.00790897834664147	800	0.037172874742899	0.431065267041923	0	0	0.00953144576789487	600	0.241689900716183	1.97819626327102	0	0	0.0622411879290036
"TNFR2 non_canonical NF_kB pathway"	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	200	0.174635284563841	1.36123853672352	0	0	0.0663722393729974	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	200	0.174635284563841	1.36123853672352	0	0	0.0663722393729974	100	0.465436760048782	3.60362690494756	0	0	0.186069589613473
"TNF receptor superfamily TNFSF members mediating non_canonical NF_kB pathway"	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	200	0.342636768215189	2.31324727290581	0	0	0.120165002379044	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	200	0.342636768215189	2.31324727290581	0	0	0.120165002379044	500	0.126486245255352	0.863016409858414	0	0	0.0367154617498198
